id,name,last_msg_id,lang,product_name,desc_len,tone,keywords,stop_words,prod_plus
1282191728,Oleg,6481,rus,Бейсболка,middle_paragraph,friendly_tone,0,0,0
1351348610,Ирина,703,rus,Органайзер,middle_paragraph,neutral_tone,Органайзер для хранения белья,Косметика,Прочные стенки без запаха
847743497,Марьям,697,rus,0,0,0,0,0,0
258239624,Альбина,700,rus,Отпариватель ручной,short_paragraph,neutral_tone,"Отпариватель, ручной, вертикальный, парогенератор, мини утюг, дорожный, складной, для отпаривания, мощный","Утюг, утюжок","Мощный 1470 Вт, складной, легкий 700 гр, простой в использовании, подходит для всех типов ткани,"
1494201832,Татьяна,4719,rus,0,0,0,0,0,0
1255433769,Нелли,10862,rus,шапка вязанная ручной работы,middle_paragraph,neutral_tone,"шапка женская, шапка, щапка женская демисезонная, шапка зимняя, бини","капюшон, щляпа, колпак","премиальное качество, индивидуальность, ручная работа, вязание крючком, сделано в России,  не растягивается, принимает первоначальную форму, связано руками, регулируемый отворот"
352042411,Алексей,4871,rus,Коллаген,middle_paragraph,optimistic_tone,"Коллаген, коллаген порошок, коллаген для суставов, коллаген морской, коллаген морской порошок, суставы и связки, хондроитин глюкозамин",Платье,Натуральный
5252948559,Кирилл | MPHelp,4695,rus,0,0,0,0,0,0
419641890,Вадим,11161,rus,0,0,0,0,0,0
208310335,Даниил,7164,rus,Водонепронецаемый бокс для пачки сигарет,big_paragraph,neutral_tone,"аквабокс, водонепроницаемый бокс",ыфваыфва,"прочный, водонепроницаемый, универсальный, удобный, ABS пластик"
397059826,Данияр,904,rus,0,0,0,0,0,0
77442043,Aнастасия,936,rus,бюстгальтер женский,big_paragraph,neutral_tone,0,0,0
643979672,Alina,732,rus,0,0,0,0,0,0
692927948,nikita,795,rus,0,0,0,0,0,0
389416455,Chugaeva Elizaveta,5099,rus,0,0,0,0,0,0
1161599120,Sofa | Seller,4048,rus,0,0,0,0,0,0
365595622,Roman_Poroshin,796,rus,Карандаши трехгранные 12 цветов.,short_paragraph,optimistic_tone,"Цветные, яркие, трёхгранные, пластиковые, средней твёрдости.",Нет,"Трёхгранные,"
498723220,Irina,820,rus,0,0,0,0,0,0
364011896,Andrey,6705,rus,Конструктор ракета,middle_paragraph,friendly_tone,0,0,0
676445309,Михаил,8125,rus,0,0,0,0,0,0
1166153375,Марина,762,rus,0,0,0,0,0,0
643296832,Анна,883,rus,0,0,0,0,0,0
526723023,tw1sted0s,1832,rus,0,0,0,0,0,0
668503977,Ecom,808,rus,0,0,0,0,0,0
657162940,karimzhan,8011,rus,sdfsdf,short_paragraph,formal_tone,asdas,asd,asd
1195121109,Екатерина Мальцева,812,rus,0,0,0,0,0,0
59643007,Artem,891,rus,Пальто женское,big_paragraph,friendly_tone,"Пальто
Женское
Осень 
Длинное
Демисезонное","Мужское
Детское
Капюшон
Стеганное","Длинное
Теплое"
175304895,Alexander,832,rus,0,0,0,0,0,0
1032322783,Яна,846,rus,0,0,0,0,0,0
439094878,Dmitriy,664,rus,корсет для осанки и спины,big_paragraph,assertive_tone,/start,0,0
1189142927,Олег | Wildberries | Консалтинг,872,rus,0,0,0,0,0,0
5124970024,Елена,7039,rus,0,0,0,0,0,0
973755723,Анатолий,844,rus,Худи оверсайз толстовка женская,middle_paragraph,friendly_tone,Худи оверсайз толстовка теплая с лампасами с капюшоном черная,Женское,"Уникальная модель 
Собственное производство 
Контроль качества"
348617984,Екатерина,906,rus,Серьги гвоздики с кристаллом,middle_paragraph,neutral_tone,0,0,0
1279383911,Юлия ( Менеджер WB/OZON ),884,rus,Лонгслив,big_paragraph,formal_tone,0,0,0
450404530,Arman,10645,rus,Ваза,big_paragraph,friendly_tone,ваза хрустальная,бьется,прочная
463754448,Svetlana,947,rus,0,0,0,0,0,0
992140960,Подъяблонская,949,rus,0,0,0,0,0,0
2032571263,Ади Берх,7664,rus,Органайзер для ватных дисков и палочек,big_paragraph,neutral_tone,"Для дома, ванной , для косметики",Нет таких,"Красивый, удобный вместимость,"
1085660726,Александр,1846,rus,0,0,0,0,0,0
406545075,Nastya,1072,rus,0,0,0,0,0,0
1144110701,Александра Авдейкова,2204,rus,0,0,0,0,0,0
1035010644,Анастасия Шуйкина | Менеджер Wildberries,2488,rus,0,0,0,0,0,0
626976694,Evg,2495,rus,0,0,0,0,0,0
685994835,Роман,2546,rus,0,0,0,0,0,0
405306391,Алимжан Жулдасбаев | WB,2653,rus,0,0,0,0,0,0
5063838950,Elena,2548,rus,Панно из мха,middle_paragraph,neutral_tone,0,0,0
835520705,Ксения,4689,rus,Брюки карго женские,big_paragraph,formal_tone,0,0,0
223695189,Artur,6583,rus,0,0,0,0,0,0
860727938,Татьяна,5140,rus,0,0,0,0,0,0
1974334627,Оксана Шерстюк,1076,rus,0,0,0,0,0,0
689973103,Olga,7254,rus,Сменная насадка тряпка для швабры,short_paragraph,neutral_tone,"Насадка для швабры, тряпка на швабру, семенная насадка с двумя кармашками, насадка из микрофибры, моп для швабры, насадка для швабры с отжимом","Линолеум, ламинат, плитка","Микрофибра, комплект, ворс"
860371350,Наталья,6535,rus,0,0,0,0,0,0
1774112725,МаринаНиза,1118,rus,подарочный набор для создания браслетов ожерелий,middle_paragraph,formal_tone,"браслет
- набор
- подарочный
- для девочки
- украшения
- подарок
- девочке
- для браслетов
- детский
- для шармов
- бижутерия
- набор для создания украшений
- подарок девочке
- набор для браслетов
- подарочный набор
- набор для девочки
подарочная упаковка
колье 
ожерелье
в школу
в детский сад
маленькая модница
аксессуар",парные,"качественные материалы, развивает фантазию, творчество, прекрасный подарок на любой праздник, украсит любой образ девушке подростку"
428986128,Нина,4890,rus,Лонгслив женский оверсайз,big_paragraph,neutral_tone,"Хлопок 95% лайкра %.,трикотаж высшего качества производство Турция, комфортный крой оверсайз, не стесняется движений, комфорт, для городской повседневной жизни, для офиса, школы, для тренировки, для встречи с друзьями, прекрасный подарок маме сестре дочери, гигроскописный, белый тёплый цвет",Нет,"Удобная комфортная натуральный материал, держит форму за счёт добавления лайкры, оверсайз"
1061185719,Руслан,1257,rus,0,0,0,0,0,0
5027182044,Stanislav,1034,rus,0,0,0,0,0,0
312877137,Denis,9040,rus,0,0,0,0,0,0
762100442,Anton,6868,rus,0,0,0,0,0,0
177751829,Ksandr,4779,rus,0,0,0,0,0,0
75316572,BASSEL,5462,rus,Штаны женские спортивные,middle_paragraph,playful_tone,"Домашний, тонкий, летний, хлопок, Турция, лёгкий, для дом, для спорт и фитнес, для подростков девочек женщин, модный, яркий, стильный, подарок женщинам,",С ночесом,Брюки женские спортивные
1857466739,Masha,5365,rus,Джинсы женские,middle_paragraph,optimistic_tone,https://www.wildberries.ru/catalog/73249631/detail.aspx,нет,Высокая посадка
627842265,Александра,8590,rus,сумка женская,big_paragraph,friendly_tone,сумка женская с ручками,корея китай,"на каждый день
повседневная
квадратная
элегантная"
365168054,Оля,2659,rus,Костюм домашний пижамного стиля,short_paragraph,friendly_tone,0,0,0
1070343583,Термине,1112,rus,Шоппер,big_paragraph,playful_tone,"Шоппер черный
Шоппер на молнии
Хозяйственная сумка 
Шоппер в школу
Шоппер на прогулку",Мини,"Вместительный
Красивый 
На молнии
Внутри карман
Качественный"
408307541,Елена,1291,rus,0,0,0,0,0,0
808098137,Роза,4723,rus,0,0,0,0,0,0
1303689367,Гор,1058,rus,0,0,0,0,0,0
1292723401,@tatiana,5622,rus,Лампа накаливания,middle_paragraph,neutral_tone,Свеча матовая,Стоп слова,Подсветка
844004634,AlexSeo,1326,rus,0,0,0,0,0,0
978882654,vadim,4713,rus,0,0,0,0,0,0
359693441,Alexandr,7683,rus,ПероЧист средство против пухоедов и пероедов,middle_paragraph,friendly_tone,"Средство от вредителей
Птицы
Товары для животных",Вредно,"Безопасно для людей
Сухая обработка без воды
Не содержит ядохимикатов
Гибель насекомых при малейшем контакте"
376487029,Татьяна,1272,rus,Щетка для мытья окон,middle_paragraph,friendly_tone,"Щетка для мытья окон 
Для мытья окон 
Окномойка
Щетка для окон 
Щетка для чистки от шерсти",Сетка для кошек,"Щетка имеет ещё две щетки. Маленькая щетка для труднодоступных мест, а велюровая щетка до чистки одежды, мебели. Также сама щетка оснащена водосгоном"
824333112,Виктория,1336,rus,0,0,0,0,0,0
5746073898,Эльгина |,1348,rus,0,0,0,0,0,0
1261545413,Радик,1405,rus,0,0,0,0,0,0
1913470682,ramzec,1375,rus,0,0,0,0,0,0
268532436,Денис,1413,rus,0,0,0,0,0,0
1015717960,909,1409,rus,0,0,0,0,0,0
5574252232,Екатерина,4732,rus,0,0,0,0,0,0
624369003,Альбина,5432,rus,0,0,0,0,0,0
5220269382,Анна,7027,rus,0,0,0,0,0,0
385586803,Bulat,2880,rus,0,0,0,0,0,0
1375560615,Vadim,1618,rus,0,0,0,0,0,0
623507068,Юлия,2884,rus,0,0,0,0,0,0
472915909,Ash,6846,rus,Браслет на руку женский,short_paragraph,neutral_tone,Бижутерия женский браслет на руку из медицинской стали ювелирный подарок девушке сестре маме,Мужской серебряный золотой,Набор из 5 браслетов штук устойчивое покрытие не темнеет сделан из гипоаллергенного сплава
278229009,Roman,4687,rus,бондаж,short_paragraph,formal_tone,Бондаж от грыжи,Нельзя,Не рвется
505913574,Alla,7689,rus,Платье женское,big_paragraph,neutral_tone,"Оверсайз
Стильное 
Нежное 
Повседневное
Большие размеры
Нарядное
Воздушное 
С объемными рукавами
Муслиновое
Натуральная ткань
Для высоких
Для среднего роста","Вечернее
Теплое
Шерстяное 
Трикотажное","Нежное
Воздушное
Изящное
Женственное"
5104599871,NVS,1132,rus,Визитница картхолдер,middle_paragraph,neutral_tone,"для банковских карт и визиток, маленькая, картхолдер, на молнии, мягкая экокожа, аналог натуральной, мужская и женская, легкая, умещается в кармане и маленькой сумочке, 9 отделений и 2 кармашка","рвется, грубая, нитки, потертость","вместительная, компактная, легкая, не дорогая, мягкая"
1127577744,Николай WB IZI,1152,rus,0,0,0,0,0,0
701349591,Кристи,10635,rus,0,0,0,0,0,0
5060748985,Любовь,1183,rus,0,0,0,0,0,0
1675308046,Наталья,1219,rus,0,0,0,0,0,0
247580420,Maks,1217,rus,Водолазка-гольф с длинными рукавами в рубчик от бренда 11KARDIGAN,big_paragraph,optimistic_tone,"Женская водолазка, бадлон, гольф, лапша, в рубчик, повседневный, офис, для беременных, школа, осень, зима, длинный рукав, с горлом, для девушки, теплый, мягкий","Принт, рисунок, вискоза","Мягкий, тёплый, удобный"
597644097,Александр Новиков,1207,rus,Таблетница,middle_paragraph,neutral_tone,"Таблетница 
Контейнер 
Органайзер 
Для таблеток 
7 дней 
Утро вечер 
2 приема 
Маленькая",Бады,"Удобная 
Помещается в сумку 
Помещается в карман"
559601330,Lilu,9222,rus,Юбка,short_paragraph,friendly_tone,Благодарность за хороший отзыв,Нужно описание брюк палаццо,/start
316341486,Danila,1458,rus,0,0,0,0,0,0
1281704179,Антонина,7952,rus,Аккумуляторы для квадрокоптера E88 3.7v 1800mah,middle_paragraph,neutral_tone,"акб
аккумулятор
аккумуляторная
аксессуары
батарейка
батарея
беспилотников
время
дополнительные
дрона
емкость
запасные
запчасти
зарядки
зарядное
имеет
квадрокоптера
коптера
модели
напряжение
перезаряжаемая
подходит
полета
радиоуправляемого
товара
устройств",большой,2 шт
689982207,Sergey,1168,rus,Штаны женские теплые,big_paragraph,friendly_tone,0,0,0
1990379654,Александр,7558,rus,подсумок для магазинов АК,big_paragraph,formal_tone,0,0,0
530070324,George,1230,rus,0,0,0,0,0,0
538217070,Edik,6426,rus,Ароматические свечи в банке,big_paragraph,friendly_tone,"елочка
парню
аромосвечи
емкость
подарочки
создания
сердечки
юбилей
столовые
магия
другу
настольные
мужу
поларок
пожарок
хвойный
сюрпризом",чайные,"трещит как камин
удобная упаковка для подарка"
665776995,Оксана,1849,rus,Насос автомобильный электрический,big_paragraph,neutral_tone,0,0,0
1242572720,Мария,1425,rus,0,0,0,0,0,0
1323404450,Светлана,1790,rus,0,0,0,0,0,0
518740871,Тим,1437,rus,Бомбер женский кожаный оверсайз,middle_paragraph,friendly_tone,0,0,0
757227324,Екатерина,2882,rus,0,0,0,0,0,0
1481689540,Екатерина,1869,rus,0,0,0,0,0,0
965377150,Аксиния,2682,rus,/start,0,0,0,0,0
1331688706,Яна Гришина,3168,rus,Лосины для девочки,middle_paragraph,friendly_tone,"Лосины для девочки, девочек, танцы, спорт, детские, черные, леггинсы","Кожаные, теплые, женские","Тянутся, высокая посадка"
870551590,Oksana,3176,rus,0,0,0,0,0,0
1341076321,Венера,4675,rus,Сумка,short_paragraph,playful_tone,"Сумка круглая 
Женская сумка 
Повседневная сумка",Сумка,/start
924334071,Александра,3497,rus,Вибропуля,big_paragraph,optimistic_tone,0,0,0
1291213784,Ирина,1881,rus,Погремушка на коляску,middle_paragraph,friendly_tone,"Погремушка для новорожденного мальчика
Погремушка 
Погремушка для новорожденных
Погремушка для новорожденного девочки
Погремушка на коляску растяжка
Погремушка подвеска
Погремушка в коляску
Игрушка Погремушка
Подвесная Погремушка
Погремушка на кроватку
Погремушка растяжка
Погремушка для новорожденного на коляску
Погремушка подвесная
Детская Погремушка
Погремушка на коляску подвеска
Погремушка для коляски
Игрушка Погремушка для новорожденного 
Подвесная Игрушка Погремушка
Растяжка на кроватку
Погремушка на коляску растяжка 
Подвеска детская
Подвеска игрушка",Прорезыватель,"Изготовлена из качественного гипоаллергенного пластика, 
Издаёт приятный не громкий звук
Прочные универсальные крючки-крепления
Округление крупные фигурки, удобные для схватывания детской ручкой"
476068348,Nika,2112,rus,Кроссовка мужские натуральная кожа,big_paragraph,friendly_tone,"кроссовки
мужские
кеды
обувь
школу
мальчика
черные
летние
кожаные
осенние
школьная
спортивные
красовки
спортмастер
осень
подростковые
подростка
натуральная
кожа
кроссы
размер
демисезонные
дышащие
весна
шнурков
лето
легкие
утепленные
модные
зеленые
осеньвесна
кожанные
оригинальные
повседневные
мягкие
непромокаемые
демисезон
брендовые
ботинки
купить",Нет,"Брендовые модели 
Натуральная кожа"
428755431,Sergei,1883,rus,0,0,0,0,0,0
1034215452,ʏᴀɴᴀ 🤎,6341,rus,Придумай короткое название магазина мужской одежды,short_paragraph,neutral_tone,"Люкс копии, бренды, мужской стиль",Их нет,"Люксовое качество, отличные цены, большой выбор"
717323086,A&R,1468,rus,Вибратор женский,big_paragraph,neutral_tone,Пуля секс игрушки для взрослых 18+ эрекция массажер,Г,Водостойкий силикон хорошего качества
771950039,Евгения,1885,rus,0,0,0,0,0,0
1403598661,Zarina,1520,rus,Носки женские,short_paragraph,neutral_tone,"Женские, мужские, 5 пар, набор, короткие, спортивные, хлопок, укороченные, белые, серые, носки белые с серой подошвой, средней плотности, комплект, низкие",Тёплые высокие модные прикольные стильные,"Подойдут под любую обувь, меньше пачкаются благодаря серой подошве, за счёт Эластана в составе более износостойкие"
690616287,Любовь,10580,rus,Ланч бокс,big_paragraph,optimistic_tone,"Ланч бокс с отделениями, контейнер для еды, в школу, в офис, на работу, вместительный, компактный, герметичный, удобный, яркий, стильный, вкусный обед всегда с собой",Плохой,"Герметичный, компактный, вместительный, с отделениями, легко греть"
1194549127,Вика,1891,rus,0,0,0,0,0,0
121668302,Олег,5748,rus,Бюстгальтер эротический,short_paragraph,friendly_tone,"бюстгальтер сексуальный, эротический бюстгальтер, бюстгальтер эротический, сексуальный бюстгалтер, бюстгальтер полностью прозрачный","Лучший, покупайте","Премиум качество, дизайнерская разработка, итальянские технологии, подходит под все размеры"
549371729,Maks,1510,rus,0,0,0,0,0,0
900520617,Konstantin,1700,rus,0,0,0,0,0,0
968157099,Виктория,2905,rus,Безлимитный фотоэпилятор с охлаждением,middle_paragraph,neutral_tone,"Фотоэпилятор
Эпилятор
Фотоэпилятор для ног, бикини, тела, лица
Безлимитный
Надёжный
С эффектом охлаждения",Эпилятор,"Работает от сети
Избавляет от волос за 8 недель
Эпиляция без боли
Видимый эффект уже после 4 недель использования
Работает от сети
Защитные очки, мешок для хранения, бритва в подарок
Инструкция на русском языке"
1173532746,Юлия,8079,rus,Морской виноград пищевой,middle_paragraph,neutral_tone,"Зож, морской виноград, ламинарии, водоросли, правильное питание, полезные продукты","Крем, косметика","Лёгкое приготовление, низкая калорийность, витамины А Е К В2, профилактика гриппа, восстанавливают клетки, увлажгяют кожу"
347902553,Андрей,4679,rus,Ключница настенная,big_paragraph,neutral_tone,"накладные ногти, дизайн ногтей, типсы для наращивания, формы для наращивания, гелевые полоски для ногтей, накладки для ногтей, для педикюра, комплект для наращивания, гелевые ногти, типсы накладные, для дизайна маникюра, клейкие пластины, скотч для ногтей, средства для педикюра, база для типсов, товары для ногтей, плотно прилегают к ногтям, эластичные, тонкие, прочные, в контейнере для хранения, легко подобрать нужный размер, надежные и долговечные, качественный материал, просто снимать, надежное крепление, прекрасно ложатся на ноготь, идеально повторяют форму ногтей, качественное сцепление на длительный срок, не загибаются, не трескаются, не ломаются, моделирующий полимер, идеальные пропорции, выглядят как натуральные, комфорт и практичность, пластичные.",0,/start
1308195635,Alina,3162,rus,Рубашка женская больших размеров удлиненная,big_paragraph,optimistic_tone,"вельветовая
одежда
оверсайз
рукавом
блузка
женщин
хлопок
длинная
беременных
вещи
офисная
офис
модная
воротником
стильная
девушек
классическая
брюки
юбка
полных
нарядная
осень
широкая
большой
под
джинсы
size
образ
осенняя
plus
зима
oversize
плюс
базовая
стиль
праздничная
сайз
свободная
высоких
распродажа
вечерняя
молодежная
новогодняя
пуговицах
красивая
однотонная
деловая
мода
блуза
необычная
популярные
пиджак
новый
лук
классика
вельвет
повседневная
плечами
оверсайс
big
невысоких
молочная
весенние
новинки
вещь
акции
низких
руковом
скидки
беременности
коллекция
отложным
вильветовая
праздник
мягкая
58
62
шикарный
груди
тренды
plussize
современный
вильвет","черный, белый, школа, девочки","декоративные элементы в виде пуговиц, мягкая приятная ткань, свободный крой"
157401820,Trigger,1614,rus,Арабские масляные духи Аль Рехаб,middle_paragraph,neutral_tone,0,0,0
1258835730,Анастасия,8981,rus,Халат махровый домашний банный тёплый длинный с капюшоном,middle_paragraph,neutral_tone,"беременных
бани
запахом
роддом
женщин
рукавом
запах
красивый
мягкий
девушек
после
хлопковый
одежда
размеров
больших
банный
дома",мужской,"не линяет
не теряет форму после стирки
крепкие швы
махра с двойной петлёй
подарочная упаковка
отлично впитывает влагу
премиум хлопок
подарок на новый год"
646483597,Natalia,8523,rus,парные трусы,middle_paragraph,friendly_tone,трусы парные парные трусы для влюбленных хлопок мишки сексуальные мягкие ткань дышащая мужские боксеры с широкой резинкой женские слипы апликация медведя удобные отличный подарок,детское,комплект для близости
5096377724,Сергей,5902,rus,0,0,0,0,0,0
6262346339,Ирина,7141,rus,0,0,0,0,0,0
855123696,Ольга,8147,rus,Тюль вуаль белая в гостиную спальню на кухню,big_paragraph,neutral_tone,"Тюль вуаль на прозрачной шторной ленте. Тюль в зал гостиную спальню кухню на балкон веранду. Тюль сетка 5м на 2,5 м. Занавеска для детской комнаты мальчика или девочки.  Штора из плотной органзы. Шифоновая Тюль сетка. Белоснежный Тюль. Белая Тюль сетка.",Кисея. С принтом.,Лёгкая. Пропускает воздух. Частично задерживает свет. Края обработанны.  Прозрачная шторная лента 4 см. Ширина 500 см высота 260 см. Собственное производство.  Подходит для всех комнат. Проста в уходе.
755452387,ШРЭК2,7157,rus,Стеклоочиститель силиконовый для душевых кабин и окон,middle_paragraph,formal_tone,водозгон ; стеклоочиститель ;не царапает ;стильный ;для окон ; душевая,Пенется ; флакон,Силиконовый ; стильный ;легкий ;не царапает ; долговечный
1007591248,Александр,10735,rus,Штора прозрачная для ванной и душа с 3d эффектом,short_paragraph,optimistic_tone,Штора Шторка Занавеска для душа в душ для душевой для ванной для ванны для ванной комнаты шторы аксессуар акссесуары,.,гарантия плотность водоотталкивающая не липнет к телу можно стирать
503762516,Anna,1704,rus,0,0,0,0,0,0
985199932,Ирина,8153,rus,вибратор женский,middle_paragraph,formal_tone,"вибратор
игрушки
секс
18
взрослых
товары
стимулятор
интимные
анальный
женский
интим
вакуумный
женщин
эротические
клитора
массажер
двоих
пар
сексуальные
клиторальный
двойной
вагина
мастурбатор
вакумный
вибрацией
большой
волновой
мастурбации
вибромассажер
девушек
приложением
язык
вагинальный
эротика
подарок
сэкс
игр
подогревом
кисточка
точки
проникновение
силиконовый
парные
язычком
клиторный
резиновый
кунилингуса
стимуляцией
розовый
резина
мощный
сквирта
вакуум
электрический
вибростимулятор
клитеральный
возбуждения
вакуумноволновой
медицинский
силикон
бесшумный
возбудитель
беспроводной
эмоций",член,новинка на рынке товаров для взрослых
76168955,Slava,1733,rus,Носки женские короткие набор,big_paragraph,friendly_tone,Носки женские короткие 5 пар с сердечками однотонные,Нет,Не линяют хорошо тянутся турция
225988903,Dmitriy,5627,rus,Платье с открытой спиной,short_paragraph,neutral_tone,"Платье с открытой спиной, платье мини, коктейльное платье","Миди, в пол.","Аккуратный пошив, сделано в России, удлиняет ноги, подчеркивает фигуру, увеличивает грудь."
180811070,Вячеслав Салманов,5180,rus,серьги,big_paragraph,neutral_tone,"сережки,модные,рождение,ухо,маме,подросток,подарок,длинные,девушке",стоп,"оригинальной формы,новая коллекция,ассиметричной формы,гипоаллергенный медицинский сплав,украшение женское,крупное на цепочке"
358393387,Валерий,4768,rus,Дубинка телескопическая,middle_paragraph,assertive_tone,Стальная прочная удобная компактная надежная,Сломается подведёт оградит,Выручит
180400794,Светлана,7207,rus,0,0,0,0,0,0
416590111,Aleksandra,2920,rus,Сиденье для унитаза,big_paragraph,friendly_tone,"сиденье для унитаза детское, накладка на унитаз детская, сидушка на унитаз, сиденье с детским вкладышем, купить накладку детскую, альтернатива детскому горшку, сиденье для детского унитаза в детский сад, стульчак для унитаза, сиденье на унитаз, ободок для унитаза, сидение для унитаза, сидушка для унитаза, детское сиденье на унитаз, сидушка на унитаз детская, на унитаз сиденье, хеппи беби, детская накладка на унитаз, мягкое сиденье",нет,"универсальность, безопасность, гигиена, практичность, комфорт, мягкое, удобное, внешний вид, надежная упаковка, простота в уходе, легкость, удобное использование, прочно"
1343611333,Татьяна,2259,rus,Коврики автомобильные Лада гранта,middle_paragraph,playful_tone,"Коврики ева, с бортиками, грязезащитные, ячеистая структура",Резиновые,"Грязезащитные, задерживают влагу, мусор"
1602372489,Анна,2231,rus,Сумка маленькая через плечо кросс боди,big_paragraph,optimistic_tone,Клатч кошелек сумка сумочка кросс боди галантерея,Фермуар,"Маленькая, через плечо, ремешок, экокожа, мягкая"
682441294,Светлана,5644,rus,Зарядное устройство,big_paragraph,neutral_tone,"Удобный, легкий , для бани, для дома. Подойдет подростку.",Мужской,"Производства турция, хлопок 100 %"
334294283,Максим,7224,rus,0,0,0,0,0,0
2003319106,Наталья,7226,rus,0,0,0,0,0,0
1575233251,Юлия,2946,rus,Массажная щетка для волос головы,middle_paragraph,optimistic_tone,0,0,0
5660595219,Анна,2950,rus,0,0,0,0,0,0
683477985,Денис,9100,rus,Свитер оверсайз вязаный под горло,middle_paragraph,friendly_tone,"Мягкий и теплый женский свитер, оверсайз, свободный крой, стильный, натуральная шерсть, свитер зимний","Джемпер, кардиган","Универсальный размер, теплый, стильный, оверсайз, мягкий, удобный, с воротником"
357058580,Артем,2229,rus,Мягкая игрушка кот акула,middle_paragraph,friendly_tone,0,0,0
2021645231,Евгения,2957,rus,0,0,0,0,0,0
1951967413,Valykovs,2703,rus,Косметичка женская,big_paragraph,optimistic_tone,"Косметичка
Женская
Маме
Подарок
Маленькая
Дорожная
Косметики
Большая
Девочки
Органайзер
Коллеге
Аксессуары
Девушке
Рождения
Дорогу
Женщин
Принадлежности
Касметичка
Подарочный
Путешествий
Макияжа
Дочки
Визажиста
Подарить
Подруге
Любимой
Поездку
Море
Тканевая
Мягкая
Милая
Космитичка
Пеналкосметичка
Кистей
Др
Небольшая
Большой
Подростка
Лучший
Хранения
Кометичка
Мамочки
Косметичиа
Комметичка
Милые
Косметические
Поезде
Космееттчка
Клсметичка
Плоская
Мелочей
Средняя
Принт
Вместительная
Юбилей
Красоты
Подарочки
Красивая
Жене
Цвета
Квадратная
Падарок",Не дорого,"Цветной принт, яркая, вместительная, красивая, прочная, стильная, большая, на молнии"
409710353,Ринат,1764,rus,0,0,0,0,0,0
469882027,Карина,2675,rus,чай черный ассам,middle_paragraph,friendly_tone,"чай
черный
ассам
листовой
индийский
крупнолистовой
крепкий
вкусный рассыпной
без добавок
orange pekoe
энергетический
индийские
заварочный
заваривать
заварка
индия
заваривания
классический
индии
повышение концентрации
улучшение пищеварения
снижение стресса
контроль уровня сахара в крови
защита от инфекций
содержит антиоксиданты",кофе,бодрит
753658120,ᱚꤕꤍ𑀉𐌳𐍂𐌳ተᱛ𐍂,5118,rus,0,0,0,0,0,0
1621295741,Ярослава,1985,rus,Набор из 5 разноцветных щеток пастельного цвета,short_paragraph,neutral_tone,0,0,0
459774042,Ольга,6782,rus,Соль для посудомоечных машин таблетированная Мозырьсоль 25кг,big_paragraph,friendly_tone,"посудомоечная машина
соль
средство
умягчение воды
посудомойка
таблетки
стиральной
посуды
машинки
воды
фильтр
таблетки
25 кг
таблетированная
пмм
бассейна
отопления
смягчения
бытовая
мозырьсоль
пм
25кг
солевой
очистки
чистки
налета
bio
известкового
накипи
специальная
защита
хозяйственные
мойки
приборов
трубы
промывка
ппм
бак
реагент
элемент
экологичные
умягчения
пмм
фильтров
умягчитель
экосредство
умягчитель
экстра
промышленная
водоочистки
водонагревательный
водоподготовки
бойлер
нагревательный
экстра
декальцинации
резервуар
профилактики",очистка от накипи,Упаковка в дополнительный пакет. Не порвется при транспортировке. Подарок тест для определения жесткости воды
744739980,Nata,2749,rus,Нож туристический,big_paragraph,friendly_tone,0,0,0
58325403,Maria,5907,rus,0,0,0,0,0,0
1769137285,Юлия,5910,rus,0,0,0,0,0,0
328005025,Сабина. Менеджер маркетплейсов,5912,rus,0,0,0,0,0,0
1213592019,🐅,2972,rus,Шоколадные пельмени,big_paragraph,neutral_tone,"съедобные украшения на торт для девочки
шоколадные фигурки мальчику",Нет,Настоящий бельгийский шоколад
674729360,Иван,2727,rus,сумка женская кросс боди,big_paragraph,neutral_tone,0,0,0
98023492,Irina,6810,rus,Набор детской косметики с чемоданчиком,big_paragraph,optimistic_tone,"Детская косметика
Бьютибокс
Макияж для девочек
Подарок 
Косметика для девочек
Украшения
Губные помады 
Набор дядя маникюра 
Косметика для подростков
Декоративная косметика
Подарок на Новый год и 8 марта
Подарочный набор 
Натуральный состав
Косметика для маленьких девочек",Косметика для женщин,"Натуральный состав
Гипоаллергенная
38 предметов 
Приходит в подарочной упаковке
Смыватся водой"
731586269,Oleg,2733,rus,0,0,0,0,0,0
539850574,Marina,2747,rus,0,0,0,0,0,0
685006732,Екатерина 🌸,7319,rus,Мужской халат махровый,middle_paragraph,friendly_tone,"Халат махровый, домашний банный, мужской","С капюшоном, рабочий, с надписью, вафельный, подходит как мужчинам так и женщинам","Тёплый, мягкий, впитывающий, не линяет, не крошится, приятен к телу нет торчащих ниток, согревает"
6387887222,Carl,6799,rus,0,0,0,0,0,0
5160371639,Александра,7313,rus,Спиннинг,big_paragraph,neutral_tone,Спиннинг удочку,0,0
621744752,And,2315,rus,0,0,0,0,0,0
651013852,Дмитрий,6303,rus,0,0,0,0,0,0
1957257329,_B_e_k_,9057,rus,Сумки,big_paragraph,friendly_tone,"Сумка prada женская 
PRADA 
Сумка женская прада 
Сумка женская через плечо
Сумка-багет женская
Сумка кросс-боди женская
Сумка женская Prada","хит продаж 2023-2024
тренд 2023-2024","Сумка кросс-боди
Сумка-багет
Кожаная 
Брендовая
прада
Сумка прада
Сумка prada"
242264186,Henadziy,5928,rus,Фильтр масленный,short_paragraph,friendly_tone,Лада Ларгус,а,Не знаю
